"Author","nPapers","Rate","Multidisciplinary","BiodivCons","FieldEcology","Ecology","Macroecology"
"GDaIreMAAAAJ&hl",36,4,0.0555555555555556,0.0555555555555556,0.111111111111111,0.277777777777778,0.0555555555555556
"leQFV5AAAAAJ&hl",26,8,0.115384615384615,0.230769230769231,0.153846153846154,0.307692307692308,0
"rcL-o3YAAAAJ&hl",4,1,0.25,0,0.25,0.5,0
"yOPOgBQAAAAJ&hl",16,2.2,0.25,0.0625,0.375,0.5625,0
"akDZIAIAAAAJ&hl",16,1.85714285714286,0,0.3125,0.25,0.75,0.0625
"TKdSHD0AAAAJ&hl",20,2.33333333333333,0.1,0,0.45,0.7,0
"7THRqy8AAAAJ&hl",18,2,0.0555555555555556,0.444444444444444,0.111111111111111,0.722222222222222,0.166666666666667
"PXpVXw4AAAAJ&hl",54,6.6,0.0555555555555556,0.166666666666667,0.5,0.388888888888889,0.0555555555555556
"1frNX-AAAAAJ&hl",10,1.16666666666667,0.3,0.2,0.2,0.3,0.2
"OErcipkAAAAJ&hl",5,1,0,0,0.2,1,0
"xhSfsyoAAAAJ&hl",18,2.33333333333333,0.222222222222222,0.166666666666667,0.0555555555555556,0.666666666666667,0.166666666666667
"8cV5NcIAAAAJ&hl",12,2.66666666666667,0,0.166666666666667,0.333333333333333,1,0
"U9v4y_cAAAAJ&hl",11,1.8,0.0909090909090909,0,0.181818181818182,0.818181818181818,0
"QPC-V4UAAAAJ&hl",26,2.71428571428571,0,0.230769230769231,0.384615384615385,0.923076923076923,0.153846153846154
"Z3I3I7UAAAAJ&hl",23,2.6,0,0.173913043478261,0,0.304347826086957,0.0869565217391304
"lNm44_IAAAAJ&hl",13,3,0,0.384615384615385,0.153846153846154,0.769230769230769,0.0769230769230769
"q4pwMVIAAAAJ&hl",13,2,0.0769230769230769,0,0.384615384615385,0.923076923076923,0
"xcg3E0gAAAAJ&hl",13,1.4,0.0769230769230769,0,0.153846153846154,0.846153846153846,0
"sfF2HKIAAAAJ&hl",7,1,0.142857142857143,0,0.857142857142857,0.428571428571429,0
"C8gU3JUAAAAJ&hl",14,4,0,0.142857142857143,0.428571428571429,0.714285714285714,0
"d-FRqdcAAAAJ&hl",3,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"p24UipkAAAAJ&hl",7,2,0.285714285714286,0,0.571428571428571,0.428571428571429,0
"DislYV0AAAAJ&hl",10,1.5,0,0,0.6,0.3,0
"_lGIFmEAAAAJ&hl",38,4.66666666666667,0.105263157894737,0.157894736842105,0.684210526315789,0.473684210526316,0.157894736842105
"nPQRW_4AAAAJ&hl",24,4.66666666666667,0.0833333333333333,0,0.583333333333333,0.416666666666667,0
"_YxC4x0AAAAJ&hl",6,2,0.166666666666667,0,0.333333333333333,0.833333333333333,0
"gyMQAXEAAAAJ&hl",13,3,0,0,0.461538461538462,0.692307692307692,0
"otTfDVcAAAAJ&hl",6,2,0.333333333333333,0,0.5,0.166666666666667,0
"zCmsB9gAAAAJ&hl",14,2,0.0714285714285714,0,0.285714285714286,0.785714285714286,0
"jycJQRMAAAAJ&hl",12,1.16666666666667,0.416666666666667,0.0833333333333333,0.166666666666667,0.416666666666667,0
"HC_j51sAAAAJ&hl",20,2.8,0.1,0.4,0.3,0.7,0
"r9Vj5hIAAAAJ&hl",9,5,0.444444444444444,0,0.333333333333333,0.444444444444444,0
"GryprFMAAAAJ&hl",12,1.66666666666667,0.166666666666667,0,0.25,0.5,0
"pnCDvEgAAAAJ&hl",10,1.2,0.1,0,0.5,0.7,0
"wGJDszMAAAAJ&hl",15,3.5,0.0666666666666667,0,0.6,0.333333333333333,0
"D4wFhwoAAAAJ&hl",5,0.666666666666667,0.2,0,0.4,0.6,0
"B7J_S_sAAAAJ&hl",8,2,0,0,0.625,0.5,0
"zZY7C8kAAAAJ&hl",11,1.4,0,0,0.818181818181818,0.545454545454545,0
"fDEkdsgAAAAJ&hl",9,1.66666666666667,0,0.444444444444444,0.222222222222222,0.777777777777778,0
"ZnZ4SXgAAAAJ&hl",8,0.75,0,0.125,0.375,0.75,0.25
"yMMxLX8AAAAJ&hl",8,0.571428571428571,0,0,0.375,0.625,0
"hrwicSEAAAAJ&hl",8,0.833333333333333,0.125,0,0.25,0.75,0
"ZhoUd8EAAAAJ&hl",7,1,0,0,0.714285714285714,0.142857142857143,0
"bOd43u8AAAAJ&hl",11,3.5,0.0909090909090909,0,0.636363636363636,0.454545454545455,0
"39rdP4QAAAAJ&hl",5,0.6,0,0,0.4,0.6,0
"nR7SJuEAAAAJ&hl",8,2.5,0,0,0.5,0.75,0
"73xup1sAAAAJ&hl",7,1.5,0.428571428571429,0,0.428571428571429,0.285714285714286,0
"9oof6dwAAAAJ&hl",14,1.42857142857143,0.0714285714285714,0,0.5,0.5,0
"pLH--R8AAAAJ&hl",9,2.5,0,0,0.111111111111111,1,0
"0GP7Tv0AAAAJ&hl",10,1.14285714285714,0.1,0.2,0.5,0.4,0
"o6TQ0OQAAAAJ&hl",14,1.42857142857143,0.0714285714285714,0,0.214285714285714,0.928571428571429,0
"kwqdI-cAAAAJ&hl",10,2.33333333333333,0.1,0.2,0.2,0.9,0.2
"NX-EPIwAAAAJ&hl",4,1,0,0,0.5,0.5,0
"rCoZB0sAAAAJ&hl",13,2,0.0769230769230769,0,0.846153846153846,0.384615384615385,0
"VamaPZgAAAAJ&hl",5,1,0,0,0.2,1,0
"YslVjdsAAAAJ&hl",12,1.4,0,0,0.75,0.333333333333333,0
"4n_nJZEAAAAJ&hl",20,2.75,0,0.2,0.55,0.8,0.15
"F5R4w5kAAAAJ&hl",10,1,0.1,0,0.6,0.4,0
"eltd8oEAAAAJ&hl",8,1.25,0,0,1,0.125,0
"DUYVK-cAAAAJ&hl",5,1,0.4,0,0.4,0.4,0
"ZOIVqXQAAAAJ&hl",8,2,0,0,0.625,0.5,0
"p6x1YCMAAAAJ&hl",10,1.14285714285714,0.1,0.6,0.3,0.5,0
"B-u1rB8AAAAJ&hl",9,3.5,0.333333333333333,0.333333333333333,0.222222222222222,0.444444444444444,0
"VNMIqx4AAAAJ&hl",4,1,0.25,0,0.25,0.5,0
"fd2zVCMAAAAJ&hl",11,1.33333333333333,0.0909090909090909,0.272727272727273,0.272727272727273,0.727272727272727,0
"LpxL_vAAAAAJ&hl",3,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0
"54md-hQAAAAJ&hl",7,2,0,0,0.285714285714286,0.285714285714286,0
"n6b4PacAAAAJ&hl",12,2.25,0.0833333333333333,0,0.75,0.166666666666667,0
"q1hGQtwAAAAJ&hl",6,1,0,0.333333333333333,0.166666666666667,0.5,0.166666666666667
"_xl9aUMAAAAJ&hl",9,3,0.444444444444444,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
"FMegj08AAAAJ&hl",22,3.75,0.136363636363636,0.318181818181818,0.363636363636364,0.363636363636364,0
"YO4WypkAAAAJ&hl",10,1.75,0,0,0.5,0.4,0
"S-kew0AAAAAJ&hl",7,0.75,0,0.142857142857143,0.857142857142857,0.571428571428571,0.142857142857143
"M9UsNdkAAAAJ&hl",16,1.8,0.1875,0,0.5625,0.25,0
"5rVbzy8AAAAJ&hl",7,1.66666666666667,0.285714285714286,0,0.428571428571429,0.571428571428571,0.142857142857143
"RuZFE64AAAAJ&hl",11,2.66666666666667,0.0909090909090909,0,0.727272727272727,0.0909090909090909,0
"BcKbEYsAAAAJ&hl",8,1.5,0.125,0.125,0,0.625,0.375
"SAT1z0kAAAAJ&hl",12,2,0,0.0833333333333333,0.416666666666667,0.25,0
"nkkgi_cAAAAJ&hl",4,0.5,0.25,0,0.25,0.5,0
"a31inGwAAAAJ&hl",5,1,0.2,0.4,0.2,0.6,0
"kLSLO8sAAAAJ&hl",18,4,0.222222222222222,0.444444444444444,0,0.777777777777778,0.222222222222222
"PMt7JRoAAAAJ&hl",4,1,0.25,0.5,0.25,0.5,0
"PAilqO0AAAAJ&hl",5,1.5,0.2,0.8,0,0.6,0
"x4aWHpkAAAAJ&hl",14,2.2,0,0.142857142857143,0.214285714285714,0.714285714285714,0.214285714285714
"zwR7y-oAAAAJ&hl",7,1,0.142857142857143,0.285714285714286,0.142857142857143,0.714285714285714,0
"9ntOxLwAAAAJ&hl",11,1.28571428571429,0.181818181818182,0.363636363636364,0,0.454545454545455,0
"FB7QRuYAAAAJ&hl",9,1.5,0.222222222222222,0.222222222222222,0,0.555555555555556,0
"JCL8hXMAAAAJ&hl",9,0.714285714285714,0.111111111111111,0.222222222222222,0.111111111111111,0.444444444444444,0
"MC7G8xAAAAAJ&hl",30,4.2,0.1,0.1,0.3,0.3,0
"8sVQxqoAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"NiDlhVIAAAAJ&hl",16,2.4,0.0625,0.125,0.625,0.375,0
"P53AtJIAAAAJ&hl",13,1.8,0,0.307692307692308,0.461538461538462,0.692307692307692,0.0769230769230769
"Qqt0Nk8AAAAJ&hl",12,2,0.5,0.25,0.0833333333333333,0.25,0
"H_I9u74AAAAJ&hl",40,4.57142857142857,0,0.4,0.2,0.7,0.25
"zpAnejQAAAAJ&hl",6,1,0,0.333333333333333,0,0.833333333333333,0
"PsnWGDQAAAAJ&hl",25,4.5,0.12,0.2,0.28,0.36,0.08
"IqGLkawAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.666666666666667,0
"SK-fjEoAAAAJ&hl",4,1,0.25,0.25,0.5,0.25,0
"iwfcrWoAAAAJ&hl",13,1.33333333333333,0,0.153846153846154,0.461538461538462,0.692307692307692,0
"An7Q4J0AAAAJ&hl",13,1.28571428571429,0.0769230769230769,0.384615384615385,0.153846153846154,0.692307692307692,0
"iBJz7XsAAAAJ&hl",9,1.25,0.111111111111111,0.333333333333333,0,0.555555555555556,0.222222222222222
"ahZ4aLAAAAAJ&hl",12,1.16666666666667,0,0.25,0,0.416666666666667,0.166666666666667
"VuAQQkIAAAAJ&hl",5,1.5,0,0.6,0.2,0.8,0
"TaYr9pMAAAAJ&hl",72,8,0,0.222222222222222,0.472222222222222,0.777777777777778,0.138888888888889
"JMm9x10AAAAJ&hl",5,1,0,0.2,0.6,0.2,0
"XT-t5bgAAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"ZdARf_EAAAAJ&hl",5,1,0,0.6,0.2,0.6,0
"FpX6TbkAAAAJ&hl",11,1.25,0.272727272727273,0.0909090909090909,0.0909090909090909,0.545454545454545,0
"lpI6NpEAAAAJ&hl",3,1,0,0.333333333333333,0,0.666666666666667,0
"4K6hMIQAAAAJ&hl",12,1.8,0.0833333333333333,0.0833333333333333,0.416666666666667,0.25,0
"q-BfsYsAAAAJ&hl",5,0.333333333333333,0,0.8,0,1,0.4
"lfV2XDwAAAAJ&hl",9,1.5,0,0.666666666666667,0.111111111111111,0.888888888888889,0
"g4OvosoAAAAJ&hl",25,2.71428571428571,0.2,0.72,0,0.16,0
"BhHfNM4AAAAJ&hl",7,1,0,0.428571428571429,0.428571428571429,1,0.285714285714286
"TvfB8DgAAAAJ&hl",12,1.33333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.833333333333333,0
"cozgM48AAAAJ&hl",5,2,0,0.2,0.2,0.6,0
"bYZi5uAAAAAJ&hl",7,1.33333333333333,0,0.142857142857143,0.571428571428571,0.714285714285714,0
"PxCSkccAAAAJ&hl",4,1,0,0.25,0.25,0.25,0
"523Dp6UAAAAJ&hl",10,1.75,0,0.2,0.3,0.4,0
"bVkm8v4AAAAJ&hl",12,2,0.0833333333333333,0.25,0.333333333333333,0.666666666666667,0
"sjifoP8AAAAJ&hl",6,0.6,0.166666666666667,0.333333333333333,0,0.333333333333333,0
"t4pqiJ4AAAAJ&hl",12,2.33333333333333,0.166666666666667,0.25,0.25,0.666666666666667,0
"0LPZNDcAAAAJ&hl",17,1.85714285714286,0.117647058823529,0.470588235294118,0.294117647058824,0.647058823529412,0
"j8lp0PMAAAAJ&hl",12,1.33333333333333,0.25,0.166666666666667,0.333333333333333,0.5,0
"48mGRJYAAAAJ&hl",10,1.5,0.2,0.2,0.2,0.7,0
"BZt8IY0AAAAJ&hl",16,2.6,0,0.125,0.125,0.5,0
"O9M7yyQAAAAJ&hl",40,4.57142857142857,0,0.475,0.025,0.975,0.125
"lWUF02MAAAAJ&hl",5,1,0.2,0.4,0,0.6,0
"4vFgJToAAAAJ&hl",4,1,0.25,0.5,0.25,0.75,0.25
"DFRvbBoAAAAJ&hl",9,2,0.111111111111111,0.111111111111111,0,0.555555555555556,0.222222222222222
"-TL1SHgAAAAJ&hl",9,2,0.222222222222222,0.222222222222222,0,0.666666666666667,0.111111111111111
"aUp3K7wAAAAJ&hl",11,1.5,0.0909090909090909,0.181818181818182,0.454545454545455,0.818181818181818,0.181818181818182
"e1OiJ3cAAAAJ&hl",6,1,0.166666666666667,0.333333333333333,0,0.333333333333333,0.166666666666667
"LoxvMSoAAAAJ&hl",6,1,0.333333333333333,0.166666666666667,0.166666666666667,0.666666666666667,0
"jINWG_8AAAAJ&hl",3,1,0,0.333333333333333,0.333333333333333,1,0
"pxpFLo0AAAAJ&hl",5,0.5,0.2,0.2,0.6,0.2,0
"qvp4whoAAAAJ&hl",23,2,0,0.260869565217391,0.478260869565217,0.826086956521739,0.0869565217391304
"T5SGR4cAAAAJ&hl",14,1.8,0.0714285714285714,0.571428571428571,0,0.928571428571429,0.357142857142857
"bieON58AAAAJ&hl",11,1.16666666666667,0,0.272727272727273,0.272727272727273,0.636363636363636,0
"J_EwwN8AAAAJ&hl",8,1,0,0.5,0.125,0.75,0
"3FvogFcAAAAJ&hl",10,1.25,0.4,0.1,0,0.5,0
"02nk8ewAAAAJ&hl",14,1.66666666666667,0,0.642857142857143,0.0714285714285714,0.785714285714286,0.285714285714286
"dOOBIMsAAAAJ&hl",14,2.33333333333333,0,0,0.142857142857143,0.857142857142857,0
"ebxI7n0AAAAJ&hl",12,1.66666666666667,0,0.0833333333333333,0,0.666666666666667,0
"pJyO4bcAAAAJ&hl",10,1.2,0,0,1,0.2,0
"oSpAXjcAAAAJ&hl",9,1.33333333333333,0,0,1,0,0
"IUoab8gAAAAJ&hl",4,1,0.75,0,0.25,0,0
"YrWEkvIAAAAJ&hl",5,2,0,0.4,0.4,0.4,0.2
"ghYLsSAAAAAJ&hl",11,1,0.0909090909090909,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909
"AVlKZiwAAAAJ&hl",14,1.42857142857143,0.142857142857143,0,0.285714285714286,0.5,0
"_mJXnI4AAAAJ&hl",13,1.6,0.153846153846154,0.230769230769231,0.307692307692308,0.538461538461538,0.230769230769231
"FjXM8FoAAAAJ&hl",5,2,0.2,0,0,0.4,0
"n_HQZ7QAAAAJ&hl",14,2.25,0.214285714285714,0,0.5,0.142857142857143,0
"yZYzEskAAAAJ&hl",4,1,0.25,0,0,0.5,0
"-ieWDsoAAAAJ&hl",22,3.5,0.272727272727273,0.0909090909090909,0.363636363636364,0.363636363636364,0.0909090909090909
"5XmdMAsAAAAJ&hl",11,1.66666666666667,0,0.0909090909090909,0.0909090909090909,0.727272727272727,0.0909090909090909
"rwaswREAAAAJ&hl",14,1.5,0.214285714285714,0.142857142857143,0.0714285714285714,0.642857142857143,0
"yT0kNpkAAAAJ&hl",5,0.666666666666667,0.2,0,0.6,0.4,0
"VfLJlQUAAAAJ&hl",8,2,0.125,0,0.375,0.375,0.125
"Nh7sfHkAAAAJ&hl",18,2.4,0.0555555555555556,0.166666666666667,0.5,0.444444444444444,0.166666666666667
"RVA0ew4AAAAJ&hl",6,1.33333333333333,0,0,0.333333333333333,0,0
"Tt44ihYAAAAJ&hl",13,1.42857142857143,0,0,0.230769230769231,0.461538461538462,0
"zOf18R8AAAAJ&hl",5,0.666666666666667,0,0,0.4,0.2,0
"1SJVlZgAAAAJ&hl",5,1,0,0.2,0.2,0.4,0.2
"WSU52bEAAAAJ&hl",6,1.5,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667
"vkdtkFYAAAAJ&hl",16,1.85714285714286,0,0,0.375,0.4375,0
"IqRI1dgAAAAJ&hl",18,6,0.222222222222222,0,0.222222222222222,0.444444444444444,0
"CoOo05AAAAAJ&hl",8,1.2,0.125,0,0.125,0.75,0
"DHorikcAAAAJ&hl",3,1,0,0.333333333333333,0,0.666666666666667,0.333333333333333
"J2DZI88AAAAJ&hl",17,2.4,0.176470588235294,0.117647058823529,0.117647058823529,0.470588235294118,0.117647058823529
"xCgmrIsAAAAJ&hl",11,1.6,0,0.0909090909090909,0,0.545454545454545,0.0909090909090909
"WDHsIPwAAAAJ&hl",8,0.857142857142857,0,0.125,0.625,0.5,0.125
"T4rTYiwAAAAJ&hl",3,1,0,0,0,0.666666666666667,0
"9AwxWtoAAAAJ&hl",35,3.71428571428571,0.0857142857142857,0.2,0.114285714285714,0.8,0.171428571428571
"lr9rKScAAAAJ&hl",8,1.66666666666667,0.25,0.125,0.125,0.5,0
"81Oe--sAAAAJ&hl",10,2,0.3,0,0.4,0.4,0
"5MInQj8AAAAJ&hl",16,5,0.375,0.125,0,0.375,0.125
"vVDHxDUAAAAJ&hl",8,1.66666666666667,0.25,0,0.625,0.5,0
"OU6AyyQAAAAJ&hl",19,2.6,0.421052631578947,0,0.263157894736842,0.210526315789474,0
"St6miMIAAAAJ&hl",7,1,0.142857142857143,0.142857142857143,0,0.571428571428571,0.285714285714286
"bLUuUp4AAAAJ&hl",11,2.25,0.181818181818182,0.363636363636364,0,0.545454545454545,0.363636363636364
"Vzl5m20AAAAJ&hl",10,1.5,0.1,0,0.1,0.8,0
"bqtkCzMAAAAJ&hl",6,3,0,0.166666666666667,0.166666666666667,1,0.166666666666667
"xDECriQAAAAJ&hl",9,1.25,0,0.222222222222222,0,0.777777777777778,0.222222222222222
"W1DdxEEAAAAJ&hl",12,2.33333333333333,0.166666666666667,0,0.5,0.25,0
"dBXZyvIAAAAJ&hl",37,3.28571428571429,0.027027027027027,0.0810810810810811,0.594594594594595,0.378378378378378,0.0810810810810811
"A28tfEMAAAAJ&hl",3,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"6Tnt5HkAAAAJ&hl",9,1.4,0.222222222222222,0.111111111111111,0,0.666666666666667,0.111111111111111
"cda_kO0AAAAJ&hl",12,1.33333333333333,0,0.0833333333333333,0.25,0.166666666666667,0.0833333333333333
"B4LNnngAAAAJ&hl",28,2.85714285714286,0.178571428571429,0.0714285714285714,0.428571428571429,0.464285714285714,0.0714285714285714
"hdWna6wAAAAJ&hl",6,2,0,0,0.333333333333333,0.5,0
"ka3U7xcAAAAJ&hl",16,1.4,0.125,0.0625,0.3125,0.125,0.0625
"XsAEDPIAAAAJ&hl",34,3.57142857142857,0,0.0294117647058824,0.0294117647058824,0.117647058823529,0.0294117647058824
"WsItrHAAAAAJ&hl",4,2,0.5,0,0.25,0.25,0
"TT68kFsAAAAJ&hl",11,1,0.0909090909090909,0,0.636363636363636,0.181818181818182,0
"9t0z5zYAAAAJ&hl",5,3,0,0.2,0,0.4,0.2
"eeIiYnQAAAAJ&hl",7,1,0,0,0.428571428571429,0.714285714285714,0
"lXktt3wAAAAJ&hl",8,1.5,0,0.125,0.125,0.25,0.125
"7yrLNuMAAAAJ&hl",26,3,0,0,0.769230769230769,0.153846153846154,0
"1bBP7T4AAAAJ&hl",5,2,0,0,0.6,0,0
"zMZaJoMAAAAJ&hl",21,4.25,0.0476190476190476,0,0.952380952380952,0,0
"nD_TIYAAAAAJ&hl",8,1.5,0,0,1,0,0
"RiURnoIAAAAJ&hl",6,3,0,0.5,0,0.666666666666667,0.166666666666667
"Qs8S32YAAAAJ&hl",42,3.71428571428571,0.0952380952380952,0.333333333333333,0.0476190476190476,0.80952380952381,0.0476190476190476
"xC6MAFgAAAAJ&hl",16,3,0.0625,0.25,0.3125,0.75,0
"wTArpJgAAAAJ&hl",24,5.33333333333333,0.291666666666667,0.125,0.125,0.5,0.0416666666666667
"iVBeKgwAAAAJ&hl",6,1.5,0,0.166666666666667,0,0.833333333333333,0
"KdbiEfsAAAAJ&hl",24,2.28571428571429,0.166666666666667,0.5,0.0833333333333333,0.5,0.0833333333333333
"2UEwdcsAAAAJ&hl",7,1,0.142857142857143,0.714285714285714,0,0.857142857142857,0
"DQEuyyoAAAAJ&hl",22,4,0.0909090909090909,0.181818181818182,0.363636363636364,0.545454545454545,0
"zrlh6gEAAAAJ&hl",8,4,0.5,0.25,0.25,0.5,0
"khZz9zcAAAAJ&hl",13,1.5,0,0.0769230769230769,0.384615384615385,0.692307692307692,0
"bC5hnbQAAAAJ&hl",38,4.4,0.157894736842105,0.631578947368421,0.0526315789473684,0.526315789473684,0.0526315789473684
"SAt6QxQAAAAJ&hl",22,2,0.0909090909090909,0.272727272727273,0,0.454545454545455,0
"LPfYGaAAAAAJ&hl",23,3.16666666666667,0.173913043478261,0.130434782608696,0.565217391304348,0.391304347826087,0.0869565217391304
"kJUmMxoAAAAJ&hl",16,2.66666666666667,0.125,0.125,0.125,0.875,0.125
"Ke9FETkAAAAJ&hl",9,1,0.444444444444444,0.111111111111111,0.111111111111111,0.444444444444444,0
"OZ8V67wAAAAJ&hl",14,1.28571428571429,0,0.214285714285714,0,1,0.0714285714285714
"zuwsyy0AAAAJ&hl",6,1,0,0.166666666666667,0.333333333333333,0.833333333333333,0
"3BFhAbYAAAAJ&hl",7,1,0.142857142857143,0.285714285714286,0.428571428571429,0.285714285714286,0
"PdKLwgEAAAAJ&hl",6,1.5,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0
"X_oHMCIAAAAJ&hl",43,4.71428571428571,0.209302325581395,0.488372093023256,0,0.441860465116279,0.0465116279069767
"7_yPGEoAAAAJ&hl",7,0.714285714285714,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.428571428571429
"GQUYEjoAAAAJ&hl",17,1.57142857142857,0.117647058823529,0.352941176470588,0,0.705882352941177,0.117647058823529
"Gn84xRsAAAAJ&hl",7,1.5,0.142857142857143,0.285714285714286,0.142857142857143,0.571428571428571,0
"nqQ4MJ8AAAAJ&hl",7,0.666666666666667,0.142857142857143,0.428571428571429,0.428571428571429,0.142857142857143,0
"7SNMmn4AAAAJ&hl",7,1.33333333333333,0.142857142857143,0.285714285714286,0.142857142857143,0.714285714285714,0.142857142857143
"uVRPI6kAAAAJ&hl",17,2.2,0.117647058823529,0.176470588235294,0.117647058823529,0.470588235294118,0.117647058823529
"4M1G6yUAAAAJ&hl",16,4,0.25,0.25,0,0.5,0
"KMbuAnYAAAAJ&hl",4,2,0,0.5,0,0.5,0
"QB2iJWMAAAAJ&hl",4,2,0.5,0.5,0,0.5,0
"KhAZggoAAAAJ&hl",6,1,0.166666666666667,0.666666666666667,0.166666666666667,0.5,0
"AHkU86cAAAAJ&hl",10,1.66666666666667,0.4,0.1,0.1,0.4,0
"ApYi-aAAAAAJ&hl",10,1.5,0.2,0.3,0.2,0.7,0.2
"XYXoAbgAAAAJ&hl",13,1.28571428571429,0.153846153846154,0.461538461538462,0.230769230769231,0.538461538461538,0.0769230769230769
"SACwFmcAAAAJ&hl",28,4,0.0714285714285714,0.285714285714286,0.214285714285714,0.428571428571429,0
"NZrYN9sAAAAJ&hl",6,1,0,0.833333333333333,0.166666666666667,0.5,0
"k6UTWMoAAAAJ&hl",3,1,0,0.333333333333333,0,1,0
"ve4ELsgAAAAJ&hl",7,0.8,0,0.714285714285714,0.142857142857143,0.428571428571429,0
"8a1xZcEAAAAJ&hl",12,1.2,0,0.333333333333333,0.5,0.583333333333333,0.0833333333333333
"UkmSfKIAAAAJ&hl",4,1,0.25,0.25,0,0.5,0
"tg2d4n4AAAAJ&hl",6,2,0,0.666666666666667,0.333333333333333,0.666666666666667,0
"g0xLMUUAAAAJ&hl",12,2,0.166666666666667,0.0833333333333333,0.416666666666667,0.583333333333333,0
"7dhu1o4AAAAJ&hl",9,1.25,0.222222222222222,0.222222222222222,0.333333333333333,0.444444444444444,0
"SgUdBkAAAAAJ&hl",18,1.71428571428571,0.111111111111111,0.222222222222222,0.111111111111111,0.666666666666667,0.111111111111111
"5Wkg5akAAAAJ&hl",9,1,0.222222222222222,0.222222222222222,0.111111111111111,0.555555555555556,0.111111111111111
"U8xKpvgAAAAJ&hl",3,1,0,0.333333333333333,0,1,0
"XATiA6YAAAAJ&hl",20,2.14285714285714,0,0.2,0.3,0.75,0.15
"tGhRVA0AAAAJ&hl",14,2.5,0.0714285714285714,0.5,0,0.571428571428571,0
"r5CFqkMAAAAJ&hl",13,5,0,0.384615384615385,0,0.923076923076923,0.230769230769231
"kcVtJIsAAAAJ&hl",12,1.5,0,0.5,0,0.833333333333333,0.0833333333333333
"zw_B44IAAAAJ&hl",4,1,0.25,0.75,0,0.75,0
"_QG5C6wAAAAJ&hl",7,1,0.142857142857143,0.571428571428571,0,0.285714285714286,0
"-oKiJHMAAAAJ&hl",20,2.14285714285714,0.1,0.05,0.35,0.2,0
"L_35NP0AAAAJ&hl",7,1,0.285714285714286,0.285714285714286,0,0.714285714285714,0.285714285714286
"tGV7nAYAAAAJ&hl",12,1.5,0,0.416666666666667,0.416666666666667,0.416666666666667,0
"VrGKCUoAAAAJ&hl",7,1,0.142857142857143,0.142857142857143,0,0.571428571428571,0
"h94UrYEAAAAJ&hl",36,5,0,0.277777777777778,0.388888888888889,0.722222222222222,0.166666666666667
"Y2OJ3AkAAAAJ&hl",13,2.66666666666667,0.153846153846154,0.384615384615385,0.153846153846154,0.615384615384615,0.0769230769230769
"StT5BbgAAAAJ&hl",5,1.5,0.4,0.4,0,0.6,0
"ssoJ9R8AAAAJ&hl",18,3,0,0.222222222222222,0.333333333333333,0.666666666666667,0
"mgd9L3iO3z4C&hl",14,2.5,0,0.428571428571429,0.285714285714286,0.928571428571429,0
"ZClrTegAAAAJ&hl",30,3.5,0.133333333333333,0.3,0.0333333333333333,0.8,0.2
"fkHAm5YAAAAJ&hl",10,1.5,0.1,0.2,0.1,0.7,0.1
"q4KrfioAAAAJ&hl",3,1,0,0.333333333333333,0.666666666666667,0.333333333333333,0
"1h72-2oAAAAJ&hl",6,2,0,0.333333333333333,0,0.666666666666667,0
"6QMa8_gAAAAJ&hl",28,3.66666666666667,0.0714285714285714,0.321428571428571,0.107142857142857,0.75,0.0714285714285714
"RaEz6G8AAAAJ&hl",12,6,0,0.333333333333333,0,0.5,0
"92_DVDoAAAAJ&hl",6,1,0.166666666666667,0.166666666666667,0.5,0.5,0
"0lWBjVkAAAAJ&hl",10,1.75,0.2,0.7,0.1,0.6,0.1
"_vVCUiIAAAAJ&hl",12,1.2,0.166666666666667,0.25,0,0.833333333333333,0.25
"FijUWdwAAAAJ&hl",5,2,0,0.2,0.2,1,0
"G3btvHcAAAAJ&hl",6,1.33333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0
"mjtNMbgAAAAJ&hl",4,1,0,0.5,0,1,0
"tpEQqxIAAAAJ&hl",14,2,0.142857142857143,0.571428571428571,0,0.642857142857143,0.0714285714285714
"6Bm6vCQAAAAJ&hl",14,1.66666666666667,0,0.142857142857143,0.571428571428571,0.571428571428571,0.142857142857143
"1btKjQ0AAAAJ&hl",25,2.85714285714286,0.2,0.04,0.36,0.52,0.04
"lnlWyaAAAAAJ&hl",20,2.83333333333333,0.2,0.25,0.3,0.5,0
"ZOuycZ0AAAAJ&hl",9,2.5,0.333333333333333,0.111111111111111,0.444444444444444,0.222222222222222,0
"4Gyh-H8AAAAJ&hl",13,1.33333333333333,0,0.230769230769231,0.307692307692308,0.615384615384615,0.0769230769230769
"utJATF0AAAAJ&hl",6,1,0.166666666666667,0.5,0,0.833333333333333,0
